ID;Plaats;Straat;PostCode;Huisnummer;HuishoudenID;WatermeterID;LeidingID
5730;Hellevoetsluis;Hopperweg;3225LS;16;5;3;1
5731;Dirksland;Essenlaan;3247GG;80A;1;3;2
5732;Sommelsdijk;Hendrik Tollensplein;3245RS;10;3;3;3
5733;Sommelsdijk;Herman Gorterstraat;3245LZ;1;2;2;2
5734;Sommelsdijk;Herman Gorterstraat;3245LZ;26;4;4;2
5735;Melissant;Fabiusstraat;3248AJ;22B;2;2;3
5736;Hellevoetsluis;Middelhoekstraat;3222LN;7;4;1;1
5737;Yerseke;Zon en Zee;;100;3;4;2
5738;Yerseke;Zon en Zee;;43;1;2;3
5739;Yerseke;Zon en Zee;;62;3;3;3
5740;Yerseke;Zon en Zee;;60;4;2;1
5741;Yerseke;Zon en Zee;;109;3;1;1
5742;Zierikzee;Verrenieuwstraat;4301HZ;10;3;2;2
5743;Zierikzee;Plevierstraat;4301LH;13;3;2;3
5744;Zierikzee;Moggestraat;4301LG;10;1;2;2
5745;Zierikzee;Lange Nobelstraat;4301HD;11;2;4;2
5746;Zierikzee;Kapellestraat;4301DH;12;3;2;1
5747;Zierikzee;Kraanplein;4301CH;12;3;2;3
5748;Zierikzee;Bagijnestraat;4301BH;12;4;2;3
5749;Zierikzee;Manhuisstraat;4301BK;12;1;4;1
5750;Zierikzee;Lange Sint Janstraat;4301AH;17;2;4;2
5751;Zierikzee;Karsteil;4301CS;14;5;3;2
5752;Zierikzee;Pieterseliestraat;4301BL;14;3;4;1
5753;Zierikzee;De Brauwstraat;4301ME;15;4;1;1
5754;Zierikzee;Verrenieuwstraat;4301HX;17;4;1;2
5755;Zierikzee;Kraanplein;4301CH;18;3;3;3
5756;Zierikzee;Manhuisstraat;4301BK;18;2;3;3
5757;Zierikzee;Manhuisstraat;4301BK;18A;2;2;2
5758;Zierikzee;Havenpark;4301CD;24;2;4;2
5759;Zierikzee;Korte Groendal;4301CJ;20;3;1;2
5760;Zierikzee;Venkelstraat;4301DB;20;1;3;2
5761;Zierikzee;Lange Groendal;4301DG;22;1;2;3
5762;Zierikzee;Pieterseliestraat;4301BL;22;3;3;3
5763;Zierikzee;Wevershoek;4301BN;24;5;2;1
5764;Zierikzee;Moggestraat;4301LE;27;1;3;1
5765;Zierikzee;Venkelstraat;4301DA;27;3;3;2
5766;Zierikzee;Breedstraat;4301AX;28;4;3;1
5767;Zierikzee;Manhuisstraat;4301BK;28A;4;2;1
5768;Zierikzee;Moggestraat;4301LE;29;5;4;3
5769;Zierikzee;Nieuwe Haven;4301DJ;29;2;2;2
5770;Zierikzee;Schuttershofstraat;4301AZ;29;1;2;3
5771;Zierikzee;De Wittestraat;4301MV;3;1;3;2
5772;Zierikzee;Hoofdpoortstraat;4301AV;30;4;2;1
5773;Zierikzee;Moggestraat;4301LE;35;2;4;2
5774;Zierikzee;Scheepstimmerdijk;4301LV;30;4;1;2
5775;Zierikzee;Havenpark;4301CE;38;3;3;2
5776;Zierikzee;Rozemarijnstraat;4301BE;4;3;1;3
5777;Zierikzee;Sint Domusstraat;4301CM;41;4;2;1
5778;Zierikzee;Venkelstraat;4301DA;5;1;2;3
5779;Zierikzee;Zevengetijstraat;4301EZ;5;3;3;1
5780;Zierikzee;Poststraat;4301AD;48;3;3;3
5781;Zierikzee;Sint Domusstraat;4301CP;48;3;3;3
5782;Zierikzee;Appelmarkt;4301CA;5;2;3;3
5783;Zierikzee;Grachtweg;4301KJ;5;2;4;1
5784;Zierikzee;Korte Groendal;4301CJ;5;2;2;1
5785;Zierikzee;Lange Groendal;4301DE;5;5;3;2
5786;Zierikzee;Industrieweg;4301RS;50;2;1;3
5787;Zierikzee;Lange Sint Janstraat;4301AH;53;4;4;1
5788;Zierikzee;Ravestraat;4301BC;6;3;2;1
5789;Zierikzee;Mulockstraat;4301KW;58;1;2;2
5790;Zierikzee;Moggestraat;4301LG;6;4;1;2
5791;Zierikzee;De Huijbertstraat;4301LD;60;4;1;3
5792;Zierikzee;Plevierstraat;4301LL;64;2;4;1
5793;Zierikzee;Mulockstraat;4301KW;66D;4;3;3
5794;Zierikzee;Havenpark;4301CD;6A;2;3;1
5795;Zierikzee;Minderbroederstraat;4301EV;7;4;3;1
5796;Zierikzee;Sint Domusstraat;4301CN;89;2;1;2
5797;Nieuwerkerk;Burgemeester van Eetenstraat;4306CV;17;4;2;2
5798;Nieuwerkerk;Magnoliastraat;4306AJ;11;3;1;1
5799;Nieuwerkerk;Plataanstraat;4306DC;12;4;2;3
5800;Nieuwerkerk;Burgemeester van Eetenstraat;4306CW;124;3;2;3
5801;Nieuwerkerk;Esdoornstraat;4306AG;13;3;4;1
5802;Nieuwerkerk;Stationsstraat;4306BC;13A;2;3;2
5803;Nieuwerkerk;Elzenstraat;4306DB;15;3;3;1
5804;Nieuwerkerk;Kerkring;4306CJ;15;5;1;3
5805;Nieuwerkerk;Muyeweg;4306AV;2;3;1;3
5806;Nieuwerkerk;Esdoornstraat;4306AG;21;4;2;1
5807;Nieuwerkerk;Ooststraat;4306AA;23;2;4;2
5808;Nieuwerkerk;Ooststraat;4306AC;26;3;3;2
5809;Nieuwerkerk;Brouwerstraat;4306BD;27;1;1;2
5810;Nieuwerkerk;d'Heule;4306EA;27;4;1;3
5811;Nieuwerkerk;Merellaan;4306BL;3;4;2;1
5812;Nieuwerkerk;Unastraat;4306AX;3;4;3;1
5813;Nieuwerkerk;Plataanstraat;4306DC;30;3;1;2
5814;Nieuwerkerk;Unastraat;4306AX;31;2;4;2
5815;Nieuwerkerk;Burgemeester Boumanstraat;4306CP;35;5;3;2
5816;Nieuwerkerk;Meeuwenlaan;4306BS;39;1;1;3
5817;Nieuwerkerk;Hoge Kerkstraat;4306CD;4;5;3;1
5818;Nieuwerkerk;Stolpweg;4306BG;4;2;3;1
5819;Nieuwerkerk;Zwanenburgseweg;4306NT;4;1;3;2
5820;Nieuwerkerk;Hoge Kerkstraat;4306CC;5;2;1;3
5821;Nieuwerkerk;Koningin Maudplein;4306AR;5;1;1;1
5822;Nieuwerkerk;Molenstraat;4306CG;5;3;4;1
5823;Nieuwerkerk;Jacobsheul;4306EC;6;4;4;2
5824;Nieuwerkerk;Muyeweg;4306AT;7;2;2;3
5825;Oosterland;Koninginneplein;4307BA;1;1;2;2
5826;Oosterland;Lange Achterweg;4307AE;1;4;4;3
5827;Oosterland;Hofplein;4307BL;10;2;4;3
5828;Oosterland;Dokter Schutterstraat;4307BP;6;1;3;2
5829;Oosterland;Burgemeester van der Havestraat;4307BC;65;2;2;3
5830;Oosterland;Tuin;4307CH;12;5;2;2
5831;Oosterland;Sandströmstraat;4307AX;12A;3;2;2
5832;Ouwerkerk;Haneweg;4305AA;13;4;4;2
5833;Ouwerkerk;Zweedsestraat;4305AM;13;2;2;1
5834;Ouwerkerk;Noorsestraat;4305AK;14;2;1;2
5835;Ouwerkerk;Weg van de Buitenlandse Pers;4305RJ;1A;5;3;3
5836;Ouwerkerk;Oostweg;4305NA;2;3;2;3
5837;Ouwerkerk;Oostweg;4305NA;2;2;2;1
5838;Ouwerkerk;Oostweg;4305NA;2;3;1;1
5839;Oosterland;Dokter Schutterstraat;4307BP;35;4;2;1
5840;Ouwerkerk;Zuidstraat;4305AB;22;2;3;1
5841;Oosterland;de Saele;4307LL;22;3;2;1
5842;Oosterland;Margrietstraat;4307BV;26;1;3;2
5843;Ouwerkerk;Baalpapenweg;4305RH;3;3;4;2
5844;Oosterland;Boomgaard;4307CE;3;2;4;1
5845;Oosterland;Bosblokdreef;4307LD;3;4;3;2
5846;Ouwerkerk;Haneweg;4305AA;3;5;1;1
5847;Ouwerkerk;Zweedsestraat;4305AM;3;5;1;2
5848;Ouwerkerk;Baalpapenweg;4305RE;1;1;4;3
5849;Ouwerkerk;Baalpapenweg;4305RE;1;5;3;3
5850;Oosterland;Hofplein;4307BL;4;5;4;2
5851;Ouwerkerk;Baalpapenweg;4305RE;1;2;3;1
5852;Ouwerkerk;Baalpapenweg;4305RE;1;5;3;1
5853;Ouwerkerk;Baalpapenweg;4305RE;1;2;1;3
5854;Ouwerkerk;Baalpapenweg;4305RE;1;4;4;1
5855;Ouwerkerk;Baalpapenweg;4305RE;1;4;3;1
5856;Oosterland;Leuvenstraat;4307CA;40;3;3;2
5857;Oosterland;Korte Weststraat;4307AL;5;4;2;1
5858;Oosterland;Lange Achterweg;4307AE;5;3;2;1
5859;Ouwerkerk;Phoenixstraat;4305AL;5;5;2;3
5860;Oosterland;Sandströmstraat;4307AW;5;1;2;2
5861;Oosterland;Torenplein;;5;2;2;3
5862;Ouwerkerk;Zuidstraat;4305AB;5;4;3;2
5863;Oosterland;de Saele;4307LL;51;1;4;3
5864;Bruinisse;Langeweg;4311RA;3A;3;2;2
5865;Sint Philipsland;Stationsstraat;4675CG;27;4;2;2
5866;Sint Philipsland;Noordweg;4675RP;28;3;2;1
5867;Sint Philipsland;Schelpkreekstraat;4675CZ;28;3;1;2
5868;Sint Philipsland;Schelpkreekstraat;4675CZ;1;4;4;1
5869;Sint Philipsland;Emmastraat;4675CJ;10;3;2;2
5870;Sint Philipsland;Prins Hendrikstraat;4675CK;11;5;4;3
5871;Sint Philipsland;Eikenlaan;4675AP;14;4;1;1
5872;Sint Philipsland;Esdoornhof;4675AV;22;1;1;2
5873;Sint Philipsland;Deensestraat;;2;3;1;2
5874;Sint Philipsland;Oostdijk;4675CE;20;4;3;3
5875;Sint Philipsland;Prins Hendrikstraat;4675CL;20;4;1;2
5876;Sint Philipsland;Noordweg;4675RP;24;5;1;1
5877;Sint Philipsland;Langeweg;4675RL;26;4;3;2
5878;Sint Philipsland;Voorstraat;4675CA;3;1;2;1
5879;Sint Philipsland;Plataanstraat;4675AX;34;1;2;3
5880;Sint Philipsland;Gladiolenstraat;;35;3;3;2
5881;Sint Philipsland;Karreveld;4675BZ;4;4;2;2
5882;Sint Philipsland;Schoolstraat;4675BM;44;1;2;3
5883;Sint Philipsland;Eendrachtstraat;4675CR;45;4;3;1
5884;Sint Philipsland;Langeweg;4675RK;45;2;4;1
5885;Sint Philipsland;Achterstraat;;50;3;1;2
5886;Sint Philipsland;Achterstraat;;50;3;4;1
5887;Sint Philipsland;Noordweg;4675RN;51;1;4;3
5888;Sint Philipsland;Oostdijk;4675RE;57;3;2;3
5889;Sint Philipsland;Schoolstraat;4675BL;7;1;2;3
5890;Sint Philipsland;Wadistraat;4675AR;7;3;1;3
5891;Sint Philipsland;Eendrachtstraat;4675CS;94;1;2;1
5892;Nieuw-Vossemeer;Grondzeiler;4681CP;15;1;1;3
5893;Nieuw-Vossemeer;Hoogte;4681AB;15;4;3;3
5894;Nieuw-Vossemeer;Merijntje Gijzenstraat;4681BN;11;2;4;2
5895;Nieuw-Vossemeer;Blozekriekske;4681BW;7;5;4;2
5896;Nieuw-Vossemeer;Nieuw-Vossemeersedijk;4681RG;5A;3;4;1
5897;Nieuw-Vossemeer;Grondzeiler;4681CP;6;1;4;3
5898;Nieuw-Vossemeer;Stellingmolen;4681CL;1;3;2;3
5899;Nieuw-Vossemeer;Pelsendijk;4681SG;10;1;4;1
5900;Nieuw-Vossemeer;Pieter van Botlantlaan;4681BC;26;3;2;1
5901;Nieuw-Vossemeer;Burgemeester Janssensstraat;4681AX;12;5;4;2
5902;Nieuw-Vossemeer;Grondzeiler;4681CP;12;4;4;1
5903;Nieuw-Vossemeer;Park aan het Veer;4681RR;12B;4;3;1
5904;Nieuw-Vossemeer;'t Wit Hekke;4681BV;8;2;2;2
5905;De Heen;Dorpsweg;4655AD;8;4;4;2
5906;De Heen;Schutbocht;4655AM;16;3;4;3
5907;Nieuw-Vossemeer;Van Treslonglaan;4681BL;18;5;3;2
5908;De Heen;Dorpsweg;4655AA;19;4;3;2
5909;Nieuw-Vossemeer;Beltmolen;4681CS;2;4;3;3
5910;Nieuw-Vossemeer;Blozekriekske;4681BW;2;4;2;2
5911;Nieuw-Vossemeer;Burgemeester Catshoeklaan;4681RJ;20;2;2;3
5912;Nieuw-Vossemeer;Grondzeiler;4681CP;21;3;2;3
5913;Nieuw-Vossemeer;Stellingmolen;4681CL;21;1;3;1
5914;Nieuw-Vossemeer;Voorstraat;4681AC;35;2;1;2
5915;Nieuw-Vossemeer;Achterstraat;4681AH;36;4;3;1
5916;Nieuw-Vossemeer;Voorstraat;4681AD;28;2;4;1
5917;Nieuw-Vossemeer;Simon Luymesstraat;4681BE;3;5;4;3
5918;Nieuw-Vossemeer;Burgemeester Catshoeklaan;4681RJ;32;2;4;3
5919;Nieuw-Vossemeer;Park aan het Veer;4681RR;3D;3;4;3
5920;Nieuw-Vossemeer;Platteweg;4681SE;3h;3;2;3
5921;Nieuw-Vossemeer;Plein 1 febr 1953;4681AS;4;3;3;3
5922;Nieuw-Vossemeer;Park aan het Veer;4681RR;4A;1;1;1
5923;De Heen;Dorpsweg;4655AE;62;1;2;3
5924;De Heen;Heensedijk;4655AL;65;3;2;2
5925;Nieuw-Vossemeer;Hogendijk;4681RN;70;1;1;3
5926;De Heen;Dorpsweg;4655AB;79;4;2;1
5927;Nieuw-Vossemeer;Windmolen;4681CN;8;2;2;1
5928;Stavenisse;Burgemeester Sluijmersstraat;4696CJ;17;3;4;3
5929;Stavenisse;Wilhelminastraat;4696BR;1;1;4;1
5930;Sint-Annaland;Klipper;4697HM;10;4;4;2
5931;Sint-Annaland;Huygensstraat;4697DB;117;2;2;2
5932;Sint-Annaland;Hoenderweg;4697BK;20;3;1;2
5933;Sint-Annaland;Nieuwlandseweg;4697RK;214;3;3;2
5934;Stavenisse;Schoolstraat;4696CL;12;3;4;2
5935;Sint-Annaland;Burgemeester Smithstraat;;12;1;1;2
5936;Sint-Annaland;Burgemeester Smithstraat;;12;4;2;2
5937;Sint-Annaland;Hoenderweg;4697BJ;125;2;4;2
5938;Sint-Annaland;Nieuwstraat;4697CC;14B;3;3;2
5939;Sint-Annaland;Julianastraat;4697GH;15;1;4;2
5940;Sint-Annaland;Voorstraat;4697EH;15;2;2;1
5941;Sint-Annaland;Weststraat;4697GB;26;5;3;2
5942;Stavenisse;Prins Bernhardstraat;;26;4;4;2
5943;Sint-Annaland;'s-Gravenkreek;4697DE;28;4;2;3
5944;Sint-Annaland;Klipper;4697HM;28;4;2;2
5945;Stavenisse;Buurtweg;4696RT;171;5;2;3
5946;Stavenisse;Stoofdijk;4696RK;18;3;4;3
5947;Stavenisse;Nieuweweg;4696RD;2;4;1;2
5948;Sint-Annaland;Nieuwlandseweg;4697RK;36;2;3;2
5949;Sint-Annaland;F.M. Boogaardweg;4697GZ;26;3;4;2
5950;Sint-Annaland;Hoenderweg;4697BK;32;2;3;1
5951;Stavenisse;Prins Bernhardstraat;;28;3;4;2
5952;Sint-Annaland;'s-Gravenkreek;4697DD;29;3;3;2
5953;Sint-Annaland;Klipper;4697HL;39;1;2;3
5954;Stavenisse;Dokter Bernhardistraat;4696CM;33;2;2;2
5955;Sint-Annaland;Raiffeisenstraat;4697CG;34;1;2;3
5956;Sint-Annaland;Stoofweg;4697RS;4;2;2;2
5957;Stavenisse;Dokter Bernhardistraat;;4;3;2;2
5958;Sint-Annaland;F.M. Boogaardweg;4697GZ;40;2;2;1
5959;Stavenisse;Oudelandsedijk;4696RS;4;4;4;3
5960;Stavenisse;Molendijk;4696BM;42;2;1;3
5961;Stavenisse;Dijkweg;4696RW;43;3;3;3
5962;Sint-Annaland;Javadijk;4697BA;44;5;1;3
5963;Sint-Annaland;F.M. Boogaardweg;4697GZ;48;1;2;1
5964;Stavenisse;Molendijk;4696BM;48;3;3;3
5965;Sint-Annaland;Voorstraat;4697EL;48;4;3;3
5966;Stavenisse;Keetenweg;4696PD;4A;1;2;1
5967;Sint-Annaland;Burgemeester Baasstraat;4697GV;5;1;4;1
5968;Stavenisse;Van der Lek de Clercqplein;4696BZ;5;5;4;3
5969;Sint-Annaland;Zuidstraat;4697CS;5;1;1;2
5970;Sint-Annaland;Anna van Bourgondiëstraat;4697CX;50;2;4;2
5971;Sint-Annaland;Hoenderweg;4697BL;52;5;2;2
5972;Stavenisse;Bos;4696BD;53;2;1;1
5973;Sint-Annaland;Tienhoven;4697GP;59;3;2;2
5974;Sint-Annaland;Koelhuisweg;4697RM;6;4;3;3
5975;Sint-Annaland;Bierensstraat;4697GG;64;3;2;3
5976;Sint-Annaland;Burgemeester Baasstraat;4697GX;77;3;3;3
5977;Stavenisse;Boswei;4696AZ;7;4;2;1
5978;Stavenisse;Prins Bernhardstraat;4696BT;7;2;1;2
5979;Stavenisse;Stavenisseweg;4696PA;7;2;1;1
5980;Sint-Annaland;Hoenderweg;4697BG;71;4;2;1
5981;Stavenisse;Poststraat;4696BA;9;4;1;2
5982;Sint-Annaland;Hoenderweg;4697BH;91;3;3;1
5983;Sint-Annaland;Hoenderweg;4697BH;95;4;1;2
5984;Sint-Annaland;Hoenderweg;4697BH;99A;4;3;3
5985;Steenbergen;Koeveringsedijk;4651PK;24;4;2;3
5986;Oud-Vossemeer;Molenstraat;4698BA;1;3;3;3
5987;Oud-Vossemeer;Zeedijk;4698PG;10;4;1;3
5988;Oud-Vossemeer;Doornickstraat;4698CV;11;2;1;3
5989;Oud-Vossemeer;Ring;4698AH;14;2;1;1
5990;Oud-Vossemeer;Kalisbuurt;4698CN;17;5;4;3
5991;Oud-Vossemeer;Prins Willem-Alexanderstraat;4698CC;18;5;2;1
5992;Oud-Vossemeer;Raadhuisstraat;4698AJ;19;3;3;1
5993;Oud-Vossemeer;Bou Kooijmanstraat;4698AL;1B;2;3;1
5994;Sint-Maartensdijk;Lageweg;4695PT;2;3;3;2
5995;Oud-Vossemeer;Prins Mauritsstraat;4698BH;21;2;3;1
5996;Oud-Vossemeer;Cornelis Frankenstraat;4698CG;22;1;1;1
5997;Oud-Vossemeer;Willem van Beierenstraat;4698RS;22;2;3;3
5998;Oud-Vossemeer;Coentjesweg;4698CM;24;2;1;2
5999;Oud-Vossemeer;Marehoekstraat;4698BR;27;3;4;3
6000;Oud-Vossemeer;Prins Mauritsstraat;4698BH;27;1;1;3
6001;Oud-Vossemeer;Haven;4698RN;3;3;2;1
6002;Oud-Vossemeer;Kalisbuurt;4698CN;31;3;2;3
6003;Oud-Vossemeer;Marehoekstraat;4698BP;32;4;1;2
6004;Oud-Vossemeer;Coentjesweg;4698CM;48;5;4;3
6005;Poortvliet;Engelaarsdijk;4693PS;5;4;4;1
6006;Oud-Vossemeer;Onder de Molen;4698AV;36;3;4;2
6007;Oud-Vossemeer;Heermanstraat;4698DA;4;4;3;3
6008;Sint-Maartensdijk;Meliasweg;4695SG;4;4;4;2
6009;Oud-Vossemeer;Onder de Molen;4698AV;40;4;3;1
6010;Oud-Vossemeer;Molenstraat;4698BA;37;5;2;3
6011;Oud-Vossemeer;Patrijzenweg;4698RC;37;4;4;2
6012;Oud-Vossemeer;Klaverveld;4698PS;7;1;2;3
6013;Oud-Vossemeer;Coentjesweg;4698CL;51;3;1;3
6014;Oud-Vossemeer;Bou Kooijmanstraat;4698AM;84;3;2;1
6015;Scherpenisse;Kaaistraat;4694CM;1;3;4;1
6016;Scherpenisse;Molenstraat;4694BG;1;5;3;2
6017;Sint-Maartensdijk;Sportlaan;4695BA;1;3;1;2
6018;Sint-Maartensdijk;Rozenstraat;4695HK;10;3;2;2
6019;Sint-Maartensdijk;Kastelijnsweg;4695RA;19;2;1;2
6020;Sint-Maartensdijk;Bloemenlaan;;123;4;2;2
6021;Sint-Maartensdijk;Bleekveldstraat;4695BR;13;4;1;2
6022;Sint-Maartensdijk;Frank van Borselenstraat;4695EH;15;3;3;2
6023;Sint-Maartensdijk;William Boothstraat;4695GX;18;5;3;2
6024;Sint-Maartensdijk;Tulpstraat;;18;3;3;2
6025;Sint-Maartensdijk;Oostvest;4695CC;20;3;3;2
6026;Sint-Maartensdijk;Reigerlaan;4695JL;16;4;2;1
6027;Sint-Maartensdijk;Bloemenlaan;4695HP;165;2;2;1
6028;Sint-Maartensdijk;Hogeweg;4695GZ;17;2;4;3
6029;Sint-Maartensdijk;Winston Churchillstraat;4695GH;24;3;2;1
6030;Sint-Maartensdijk;Albert Schweitzerstraat;4695GM;25;3;4;2
6031;Scherpenisse;Scaldisstraat;;18;2;1;1
6032;Poortvliet;Randweg;4693PA;1A;3;4;3
6033;Sint-Maartensdijk;Dominee de Bresstraat;4695CT;2A;1;4;2
6034;Poortvliet;Kalfdamseweg;4693RM;2A;4;3;2
6035;Scherpenisse;Bakkerstraat;4694CA;3;2;1;3
6036;Scherpenisse;Langeweg;4694BM;20;3;3;2
6037;Scherpenisse;Molenweg;4694BD;23;5;3;1
6038;Sint-Maartensdijk;Westpoort;4695ED;23;4;2;1
6039;Sint-Maartensdijk;Albert Schweitzerstraat;4695GL;21;1;2;3
6040;Scherpenisse;Langeweg;4694BK;21;2;4;2
6041;Sint-Maartensdijk;Nijverheidsweg;4695RC;21;3;2;2
6042;Scherpenisse;Anna van Burenplein;4694EK;22;1;1;3
6043;Sint-Maartensdijk;Achter 't Bos;4695GB;27;1;4;3
6044;Scherpenisse;Gorishoeksedijk;4694PJ;27C;1;3;3
6045;Sint-Maartensdijk;Markt;4695CG;28;2;1;2
6046;Scherpenisse;Molenweg;4694BE;58;4;1;2
6047;Poortvliet;Kalfdamseweg;4693RM;3;2;3;1
6048;Sint-Maartensdijk;President Rooseveltstraat;4695GP;33;3;1;2
6049;Scherpenisse;Scarpe Ee-laan;4694EM;34;3;2;3
6050;Sint-Maartensdijk;Achter 't Bos;;34;2;4;3
6051;Sint-Maartensdijk;Plevierlaan;4695JC;39;2;1;2
6052;Scherpenisse;Langeweg;4694BK;3B;4;4;2
6053;Sint-Maartensdijk;Eerste Dijk;4695PB;4;5;1;1
6054;Sint-Maartensdijk;Parallelweg;4695BE;4;1;2;3
6055;Scherpenisse;Platteweg;4694BB;4;5;4;3
6056;Sint-Maartensdijk;Prins Frisohof;4695BZ;4;3;1;3
6057;Scherpenisse;Scarpe Ee-laan;4694EM;40;2;4;2
6058;Scherpenisse;Langeweg;4694BN;42;3;3;1
6059;Sint-Maartensdijk;Achter 't Bos;4695GB;5;4;1;3
6060;Sint-Maartensdijk;Albert Schweitzerstraat;4695GL;5;2;2;3
6061;Sint-Maartensdijk;Vijfzinnen;;5;4;4;1
6062;Sint-Maartensdijk;Provincialeweg;4695RN;50;3;1;1
6063;Sint-Maartensdijk;Achter 't Bos;4695GC;6;2;1;1
6064;Scherpenisse;Lentestraat;4694CS;6;5;1;3
6065;Scherpenisse;Geertruidaweg;4694PH;62;1;4;1
6066;Poortvliet;Randweg;4693PA;6A;5;3;1
6067;Sint-Maartensdijk;Provincialeweg;;70;2;1;1
6068;Sint-Maartensdijk;Sportlaan;4695BA;8;3;3;2
6069;Tholen;Binnenkamer;4691DG;1;2;4;1
6070;Tholen;Burgemeester van Vrijberghestraat;4691JE;1;3;2;3
6071;Tholen;David van Orliënsstraat;4691HZ;1;3;1;2
6072;Tholen;Koningin Julianastraat;;113;5;1;1
6073;Tholen;Energieweg;4691SE;11m;1;2;2
6074;Tholen;Linie;;1;4;3;2
6075;Tholen;Het Lint;4691DK;10;4;1;2
6076;Tholen;Koningin Julianastraat;4691GR;10;1;2;2
6077;Tholen;Paulinastraat;4691BE;10;4;3;1
6078;Tholen;Kuipersdreef;4691LS;100;2;2;1
6079;Tholen;Ten Ankerweg;4691GZ;104;3;3;3
6080;Tholen;Kuipersdreef;4691LT;11;1;3;3
6081;Tholen;Jolstraat;;12;3;1;1
6082;Tholen;Koningin Julianastraat;4691GR;12;4;1;3
6083;Tholen;Gareelmakersdreef;4691LR;14;3;2;3
6084;Tholen;Oudelandsestraat;4691BK;14;4;1;2
6085;Tholen;Dorsvloer;4691DL;18;4;3;3
6086;Tholen;Louisestraat;4691EZ;13;3;1;1
6087;Tholen;Dorsvloer;4691DL;16;3;2;3
6088;Tholen;Dalemhof;4691ZC;35;4;3;1
6089;Tholen;Mossellaan;4691KG;16;1;4;3
6090;Tholen;Bosstraat;;16;4;2;2
6091;Tholen;Bosstraat;;16;3;3;3
6092;Tholen;Prinses Beatrixstraat;4691GK;17;3;1;1
6093;Tholen;Regentessestraat;4691BM;17;3;4;1
6094;Tholen;Zoekweg;4691HT;1A;5;2;1
6095;Tholen;Van Glymesstraat;;2;4;3;3
6096;Tholen;Gareelmakersdreef;4691LR;2;3;1;1
6097;Tholen;Hoogstraat;4691CB;2;3;2;2
6098;Tholen;Ondernemersweg;4691SL;2;4;3;1
6099;Tholen;Hertenkamp;4691HG;21;5;2;2
6100;Tholen;Grindweg;4691ET;22;4;4;2
6101;Tholen;Zoutziedersdreef;4691LX;20;4;4;1
6102;Tholen;Stevinweg;4691SM;24;1;2;3
6103;Tholen;Verbrandestraat;4691CM;24;4;1;2
6104;Tholen;Schuttershof;4691CK;25;2;1;3
6105;Tholen;Molenvlietsestraat;4691BT;23;2;1;3
6106;Tholen;Polderstraat;4691EW;23;5;1;3
6107;Tholen;Dalemsestraat;4691CV;5;4;3;2
6108;Tholen;Kreeftenstraat;4691KS;5;1;1;1
6109;Tholen;Vliethof;4691HA;29;1;1;2
6110;Tholen;Bosstraat;4691BD;30;3;2;1
6111;Tholen;Regentessestraat;4691BP;30;5;2;1
6112;Tholen;Kuipersdreef;4691LT;31;5;2;3
6113;Tholen;Prins Bernhardstraat;4691GC;31;3;4;3
6114;Tholen;Zoutziedersdreef;4691LZ;31;1;2;3
6115;Tholen;Burgemeester van Vrijberghestraat;4691JG;32;1;1;3
6116;Tholen;Slabbecoornweg;4691RZ;33;2;3;3
6117;Tholen;Machteld van Gelrestraat;4691HP;34;2;1;3
6118;Tholen;Oranjerie;4691LK;34;4;1;3
6119;Tholen;Touwslagersdreef;4691LV;34;2;3;1
6120;Tholen;Bosstraat;4691BD;38;4;3;2
6121;Tholen;Doelweg;4691CT;36;2;3;1
6122;Tholen;Het Lint;4691DK;4;3;4;1
6123;Tholen;Hof van Tholen;4691DZ;4;1;4;3
6124;Tholen;Oudelandsepoort;4691BL;4;5;2;3
6125;Tholen;Het Lint;4691DK;42;4;1;2
6126;Tholen;Vliethof;4691HA;42;4;4;1
6127;Tholen;Hofstraat;4691CP;43;4;2;3
6128;Tholen;Parksingel;4691GT;46;4;4;2
6129;Tholen;Jan van Bloisstraat;4691HL;48;2;1;3
6130;Tholen;Grindweg;4691ES;49;4;2;2
6131;Tholen;Mossellaan;4691KE;53;3;2;1
6132;Tholen;Slabbecoornweg;4691RZ;53;1;3;1
6133;Tholen;Hoogaarsstraat;4691KD;54;3;3;1
6134;Tholen;Garnalenstraat;;56;3;3;3
6135;Tholen;Burgemeester van Lichtenbergstraat;4691JJ;6;5;1;2
6136;Tholen;Jan van Bloisstraat;4691HL;6;1;4;2
6137;Tholen;Kruittoren;4691EP;6;2;3;1
6138;Tholen;Oesterdam;4691PV;6;3;4;2
6139;Poortvliet;Van der Slikkeweg;4693PE;1;5;3;3
6140;Poortvliet;Deestraat;4693CH;12;3;4;2
6141;Tholen;Kadijk;4691PL;18A;3;4;2
6142;Poortvliet;Molenstraat;4693BH;19;4;1;3
6143;Poortvliet;Paasdijkstraat;4693BR;2;3;2;3
6144;Tholen;Molenvlietsedijk;4691HS;7;5;3;3
6145;Poortvliet;Jan van der Slikkeplein;4693EK;21;1;3;3
6146;Poortvliet;Burgemeet;4693CJ;38;2;1;1
6147;Poortvliet;Noordstraat;4693CD;40;3;3;1
6148;Tholen;Oude Werf;4691TA;8;2;4;3
6149;Poortvliet;Molenstraat;;42;4;4;2
6150;Poortvliet;Burgemeet;;54;3;2;2
6151;Tholen;Hofstede;4691DH;9;2;3;3
6152;Tholen;Mossellaan;4691KE;9;5;2;1
6153;Tholen;Oesterstraat;4691KV;9;3;2;2
